,Date,GOADI
2430,1999-08,-0.565388618382061
2431,1999-08,-0.5717271840386857
2432,1999-08,-0.5777255379972636
2433,1999-08,-0.5806953699239727
2434,1999-09,-0.5769382827700062
2435,1999-09,-0.5649878316644309
2436,1999-09,-0.5586288195114107
2437,1999-09,-0.5488449194506236
2438,1999-09,-0.5466301375566545
2439,1999-09,-0.5528886631092043
2440,1999-09,-0.5593812372548178
2441,1999-09,-0.5617227653999005
2442,1999-09,-0.5675648043898965
2443,1999-09,-0.5695051318524875
2444,1999-09,-0.5775336900086298
2445,1999-09,-0.5849782181052753
2446,1999-09,-0.5738947906836191
2447,1999-09,-0.5537924492367833
2448,1999-09,-0.517165033318636
2449,1999-09,-0.46320726823810177
2450,1999-09,-0.40763456745278914
2451,1999-09,-0.34165140781474596
2452,1999-09,-0.2671154455623084
2453,1999-09,-0.18271785935075277
2454,1999-09,-0.09634467714005844
2455,1999-09,-0.004729479016791231
2456,1999-09,0.08550206403586957
2457,1999-09,0.18004225392855663
2458,1999-09,0.2806482030712936
2459,1999-09,0.37901866875650414
2460,1999-09,0.4746297181114469
2461,1999-09,0.5730741502114884
2462,1999-09,0.666134784257827
2463,1999-09,0.7449256316835356
2464,1999-10,0.8105405909907534
2465,1999-10,0.8656349878898965
2466,1999-10,0.9065417010418553
2467,1999-10,0.9075620587582935
2468,1999-10,0.8977755823927842
2469,1999-10,0.8706008394127698
2470,1999-10,0.8333205582140591
2471,1999-10,0.7859464713201267
2472,1999-10,0.738632052868564
2473,1999-10,0.6845598592063693
2474,1999-10,0.6307210544066453
2475,1999-10,0.5801238590171962
2476,1999-10,0.5390096868349914
2477,1999-10,0.5038432781464465
2478,1999-10,0.4853524088543445
2479,1999-10,0.4722330809757276
2480,1999-10,0.4801257891595608
2481,1999-10,0.48011015125276335
2482,1999-10,0.4894072422137051
2483,1999-10,0.5007621539266897
2484,1999-10,0.491125749589088
2485,1999-10,0.4750967749102304
2486,1999-10,0.4412871131314874
2487,1999-10,0.40607223901520667
2488,1999-10,0.360134638123706
2489,1999-10,0.2996679974446427
2490,1999-10,0.24410379220485373
2491,1999-10,0.185473983495691
2492,1999-10,0.11520344549488197
2493,1999-10,0.05504735446690396
2494,1999-10,-0.015693833231105136
2495,1999-11,-0.08180079991965004
2496,1999-11,-0.15799001056935078
2497,1999-11,-0.2407273949126071
2498,1999-11,-0.32521222373770453
2499,1999-11,-0.4307343309720584
2500,1999-11,-0.5267581375439857
2501,1999-11,-0.6131976039687637
2502,1999-11,-0.6959385190370306
2503,1999-11,-0.7703228921407346
2504,1999-11,-0.8513726376096518
2505,1999-11,-0.9171975222797123
2506,1999-11,-0.9668727459375257
2507,1999-11,-1.016902881474027
2508,1999-11,-1.0697122494607216
2509,1999-11,-1.090123635142258
2510,1999-11,-1.0990609591872815
2511,1999-11,-1.0892248557489093
2512,1999-11,-1.0744541060382795
2513,1999-11,-1.0492846537396694
2514,1999-11,-1.0038533577275435
2515,1999-11,-0.9581649655008875
2516,1999-11,-0.9145466383211365
2517,1999-11,-0.8716992907160638
2518,1999-11,-0.8380514565026537
2519,1999-11,-0.8074390251690226
2520,1999-11,-0.7854136745418314
2521,1999-11,-0.7724159592176095
2522,1999-11,-0.7473310935205875
2523,1999-11,-0.7385296535652556
2524,1999-11,-0.7321829117808825
2525,1999-12,-0.7118635012113499
2526,1999-12,-0.6892265308169766
2527,1999-12,-0.6725443572523934
2528,1999-12,-0.6485260988851165
2529,1999-12,-0.639986376546076
2530,1999-12,-0.6168312570125026
2531,1999-12,-0.5877059771930787
2532,1999-12,-0.52803483671005
2533,1999-12,-0.45523991420925564
2534,1999-12,-0.37132105414274624
2535,1999-12,-0.26064468393406987
2536,1999-12,-0.14376575572596276
2537,1999-12,-0.025493150912883025
2538,1999-12,0.10053866897016167
2539,1999-12,0.21723762518875614
2540,1999-12,0.3391826851032147
2541,1999-12,0.4519622136655485
2542,1999-12,0.5344784222850091
2543,1999-12,0.6191445366607298
2544,1999-12,0.6977325655760392
2545,1999-12,0.7546576741909444
2546,1999-12,0.8001243923488636
2547,1999-12,0.8519756151455113
2548,1999-12,0.899283233719334
2549,1999-12,0.950653152681625
2550,1999-12,1.0122725320037278
2551,1999-12,1.066333173163195
2552,1999-12,1.143867185354701
2553,1999-12,1.230472397048214
2554,1999-12,1.3289727111198941
2555,1999-12,1.412200724210965
2556,2000-01,1.487512371662064
2557,2000-01,1.568662488131741
2558,2000-01,1.642719308738052
2559,2000-01,1.7080442492750887
2560,2000-01,1.7612603033029857
2561,2000-01,1.800792620123996
2562,2000-01,1.824071194371051
2563,2000-01,1.850314093633155
2564,2000-01,1.8654675314336226
2565,2000-01,1.872962897480387
2566,2000-01,1.891006111545353
2567,2000-01,1.8982640777457966
2568,2000-01,1.8912157586147496
2569,2000-01,1.8954275933714382
2570,2000-01,1.9171252939500782
2571,2000-01,1.9339920907755048
2572,2000-01,1.9430461700722468
2573,2000-01,1.9598975774704572
2574,2000-01,1.9627776272192854
2575,2000-01,1.94661410432131
2576,2000-01,1.9263101707263168
2577,2000-01,1.8894204965795915
2578,2000-01,1.834657590384793
2579,2000-01,1.7617750675467332
2580,2000-01,1.6701094399387684
2581,2000-01,1.546347275671358
2582,2000-01,1.4010421450717874
2583,2000-01,1.235099565238409
2584,2000-01,1.0567814978182501
2585,2000-01,0.8764591341141446
2586,2000-01,0.6990842095618014
2587,2000-02,0.5293493569237482
2588,2000-02,0.35967994802223474
2589,2000-02,0.21843254314173963
2590,2000-02,0.10425410857208466
2591,2000-02,0.02317793418046488
2592,2000-02,-0.026017251329365974
2593,2000-02,-0.059876599210094895
2594,2000-02,-0.06068062455940475
2595,2000-02,-0.055333752751278276
2596,2000-02,-0.03781367130804119
2597,2000-02,-0.034689622489308326
2598,2000-02,-0.02377126481281619
2599,2000-02,-0.019748759416425652
2600,2000-02,-0.035391928376304296
2601,2000-02,-0.0703167373228778
2602,2000-02,-0.11069738646507557
2603,2000-02,-0.16611232280331986
2604,2000-02,-0.23347519974169975
2605,2000-02,-0.31838867552612593
2606,2000-02,-0.40952995058450276
2607,2000-02,-0.5024815976278616
2608,2000-02,-0.6189341621989317
2609,2000-02,-0.7453423055458455
2610,2000-02,-0.8738458249477152
2611,2000-02,-1.000953187795586
2612,2000-02,-1.130563500014824
2613,2000-02,-1.255390569792985
2614,2000-02,-1.3638642735783693
2615,2000-02,-1.4585760173564348
2616,2000-03,-1.5371772149722815
2617,2000-03,-1.596294749048873
2618,2000-03,-1.645714458695802
2619,2000-03,-1.6672454166517292
2620,2000-03,-1.6829357778270162
2621,2000-03,-1.6656235669099297
2622,2000-03,-1.6378582419960601
2623,2000-03,-1.5933736912821084
2624,2000-03,-1.5486211637443945
2625,2000-03,-1.5088052926779114
2626,2000-03,-1.4732803241349306
2627,2000-03,-1.4231771640726834
2628,2000-03,-1.3766750619383317
2629,2000-03,-1.3250294423006783
2630,2000-03,-1.2672050332784455
2631,2000-03,-1.1951230320921926
2632,2000-03,-1.112070165141967
2633,2000-03,-1.0241389133965042
2634,2000-03,-0.9207488361214734
2635,2000-03,-0.7988431348183257
2636,2000-03,-0.6862789337987978
2637,2000-03,-0.5808055480984611
2638,2000-03,-0.49280078109156866
2639,2000-03,-0.4198034133413046
2640,2000-03,-0.3544750706887954
2641,2000-03,-0.3103165199589774
2642,2000-03,-0.28321228306647006
2643,2000-03,-0.25006125917635974
2644,2000-03,-0.22167317856747074
2645,2000-03,-0.20094169733115635
2646,2000-03,-0.18636664332191288
2647,2000-04,-0.17646914419342308
2648,2000-04,-0.16893051303280673
2649,2000-04,-0.12855483809129925
2650,2000-04,-0.09918258214658539
2651,2000-04,-0.0697044754291852
2652,2000-04,-0.038652547765296676
2653,2000-04,0.01505423519402173
2654,2000-04,0.05454744511714148
2655,2000-04,0.09174597532964303
2656,2000-04,0.10995324683215246
2657,2000-04,0.09766528861042517
2658,2000-04,0.07446914988482939
2659,2000-04,0.0384181732431777
2660,2000-04,-0.0191531201256076
2661,2000-04,-0.08815334330173275
2662,2000-04,-0.16982858955174066
2663,2000-04,-0.2679359088208344
2664,2000-04,-0.3774063630067282
2665,2000-04,-0.4878702780767309
2666,2000-04,-0.5982988375840017
2667,2000-04,-0.7088836161227907
2668,2000-04,-0.8084163181468293
2669,2000-04,-0.9093551723320262
2670,2000-04,-1.0061457925662955
2671,2000-04,-1.0894798055716406
2672,2000-04,-1.161293758449728
2673,2000-04,-1.2256932999693582
2674,2000-04,-1.2794912108356922
2675,2000-04,-1.3314991898649136
2676,2000-04,-1.3698118763351905
2677,2000-05,-1.4134124275713613
2678,2000-05,-1.4424131504546427
2679,2000-05,-1.4438596622799051
2680,2000-05,-1.4326022183137501
2681,2000-05,-1.4005340506528452
2682,2000-05,-1.3569941019798635
2683,2000-05,-1.2983971070952982
2684,2000-05,-1.2191476055054695
2685,2000-05,-1.130876858879931
2686,2000-05,-1.0374125408768617
2687,2000-05,-0.945095778749742
2688,2000-05,-0.8518810212855664
2689,2000-05,-0.7691950251816021
2690,2000-05,-0.7029724173305518
2691,2000-05,-0.6325963824534087
2692,2000-05,-0.5783230488442885
2693,2000-05,-0.5358825733097964
2694,2000-05,-0.5020997560197631
2695,2000-05,-0.4826056964247546
2696,2000-05,-0.44951594502160963
2697,2000-05,-0.4217486317641865
2698,2000-05,-0.3952374937092416
2699,2000-05,-0.35883797709052023
2700,2000-05,-0.3136551331807984
2701,2000-05,-0.26523373051913063
2702,2000-05,-0.22364565784836193
2703,2000-05,-0.18274740057518543
2704,2000-05,-0.15473908951825963
2705,2000-05,-0.1295543263303121
2706,2000-05,-0.11177025455994383
2707,2000-05,-0.09961841284495015
2708,2000-06,-0.12099610507729917
2709,2000-06,-0.14194527358770284
2710,2000-06,-0.17528506397634144
2711,2000-06,-0.2199800129467828
2712,2000-06,-0.2770162170381189
2713,2000-06,-0.3332276410717337
2714,2000-06,-0.3939912317164269
2715,2000-06,-0.454742728706389
2716,2000-06,-0.5136106432594594
2717,2000-06,-0.5687592898185281
2718,2000-06,-0.62484944826118
2719,2000-06,-0.6890375816331883
2720,2000-06,-0.7376157084105491
2721,2000-06,-0.779923539058897
2722,2000-06,-0.8205427180166128
2723,2000-06,-0.8506914838456898
2724,2000-06,-0.8745201001070793
2725,2000-06,-0.880846893103979
2726,2000-06,-0.875019199089294
2727,2000-06,-0.8635845722916855
2728,2000-06,-0.838236210912447
2729,2000-06,-0.7973042036101824
2730,2000-06,-0.7644628664437424
2731,2000-06,-0.7191959248093263
2732,2000-06,-0.6567662606860853
2733,2000-06,-0.5883553060712972
2734,2000-06,-0.5236697848966118
2735,2000-06,-0.4500702024437972
2736,2000-06,-0.38462693193154496
2737,2000-06,-0.32017701957804506
2738,2000-07,-0.27804525403393154
2739,2000-07,-0.232926185168889
2740,2000-07,-0.19272538443511247
2741,2000-07,-0.1662176730401386
2742,2000-07,-0.15197425034100923
2743,2000-07,-0.1518185168718954
2744,2000-07,-0.15936393558785253
2745,2000-07,-0.17457800571942725
2746,2000-07,-0.19943739115879752
2747,2000-07,-0.22998857081681667
2748,2000-07,-0.2756015659995451
2749,2000-07,-0.3067040786334273
2750,2000-07,-0.3331332468342521
2751,2000-07,-0.3700016531194671
2752,2000-07,-0.39715924943375225
2753,2000-07,-0.39641831180962295
2754,2000-07,-0.4208790102221653
2755,2000-07,-0.44830362663079754
2756,2000-07,-0.4669727995220247
2757,2000-07,-0.4900163103737827
2758,2000-07,-0.5164403394271215
2759,2000-07,-0.542427363153521
2760,2000-07,-0.5634496638132126
2761,2000-07,-0.5859875273609865
2762,2000-07,-0.5968756113382384
2763,2000-07,-0.5935306328926933
2764,2000-07,-0.5852274233126542
2765,2000-07,-0.5669367225197424
2766,2000-07,-0.5434118967021507
2767,2000-07,-0.5298333110501415
2768,2000-07,-0.520423929558695
2769,2000-08,-0.5093729110790677
2770,2000-08,-0.5015566084430195
2771,2000-08,-0.48844931702324856
2772,2000-08,-0.4763262470633576
2773,2000-08,-0.46230608821160046
2774,2000-08,-0.44195567083626414
2775,2000-08,-0.4179547722880577
2776,2000-08,-0.3944153946763919
2777,2000-08,-0.37864222922565005
2778,2000-08,-0.3658828360804498
2779,2000-08,-0.3516110666021141
2780,2000-08,-0.3426052474815635
2781,2000-08,-0.3357012718410292
2782,2000-08,-0.33827331189473536
2783,2000-08,-0.34487529885025275
2784,2000-08,-0.36013654886320945
2785,2000-08,-0.37303361899955895
2786,2000-08,-0.3922926895127526
2787,2000-08,-0.3951348058846178
2788,2000-08,-0.3907805468035741
2789,2000-08,-0.371247376807861
2790,2000-08,-0.3528605769108321
2791,2000-08,-0.32263010957563154
2792,2000-08,-0.28327583382564203
2793,2000-08,-0.2421470040210752
2794,2000-08,-0.19490968553373922
2795,2000-08,-0.12651434812020051
2796,2000-08,-0.05366843202770271
2797,2000-08,0.017537619942520847
2798,2000-08,0.09097241551267317
2799,2000-08,0.16378508133418393
2800,2000-09,0.2342472074794473
2801,2000-09,0.28428942132222323
2802,2000-09,0.32257153344375694
2803,2000-09,0.35665844381920603
2804,2000-09,0.38187927630927854
2805,2000-09,0.3957977688932529
2806,2000-09,0.3955998066178307
2807,2000-09,0.3744366797695344
2808,2000-09,0.33143362235465906
2809,2000-09,0.2872738563413971
2810,2000-09,0.25246152053176657
2811,2000-09,0.20511239134302758
2812,2000-09,0.16719609510109917
2813,2000-09,0.13369269569427347
2814,2000-09,0.09341260114333656
2815,2000-09,0.06327477986125588
2816,2000-09,0.03969195357032953
2817,2000-09,0.03165242857437438
2818,2000-09,0.040992065368844574
2819,2000-09,0.06522265561039779
2820,2000-09,0.10288485852154931
2821,2000-09,0.14793368227419257
2822,2000-09,0.20706703197684675
2823,2000-09,0.273813551556143
2824,2000-09,0.332166856069261
2825,2000-09,0.3970401035014201
2826,2000-09,0.4388692300485444
2827,2000-09,0.4761213794445441
2828,2000-09,0.48805938286050904
2829,2000-09,0.48195823932110804
2830,2000-10,0.45100374188580267
2831,2000-10,0.39296328651233325
2832,2000-10,0.3181412788021262
2833,2000-10,0.22177995715838283
2834,2000-10,0.10974334236736855
2835,2000-10,0.009533132984623428
2836,2000-10,-0.09095194027403022
2837,2000-10,-0.17545916447674584
2838,2000-10,-0.23912473540036394
2839,2000-10,-0.29596839945799874
2840,2000-10,-0.3283000178315573
2841,2000-10,-0.35409601640790217
2842,2000-10,-0.3510123746803958
2843,2000-10,-0.33440946785875625
2844,2000-10,-0.29394452262737014
2845,2000-10,-0.26848484381239723
2846,2000-10,-0.23245864066872332
2847,2000-10,-0.18439877813803318
2848,2000-10,-0.12601846535225947
2849,2000-10,-0.06739564267697463
2850,2000-10,0.009101863716923666
2851,2000-10,0.08072357844996852
2852,2000-10,0.1273991409955691
2853,2000-10,0.1694896204157103
2854,2000-10,0.19578346365205487
2855,2000-10,0.2121612000228199
2856,2000-10,0.21977418857460612
2857,2000-10,0.22950329759938345
2858,2000-10,0.22273173673945224
2859,2000-10,0.20901656757459752
2860,2000-10,0.21129090866917855
2861,2000-11,0.22065655288855315
2862,2000-11,0.22701440560127342
2863,2000-11,0.24294986649639785
2864,2000-11,0.28372033307965533
2865,2000-11,0.33283384198511706
2866,2000-11,0.3951934058300982
2867,2000-11,0.45077718991291843
2868,2000-11,0.5165245115492283
2869,2000-11,0.5859630278415149
2870,2000-11,0.6480342889091871
2871,2000-11,0.6962919176410924
2872,2000-11,0.7217191461688458
2873,2000-11,0.7207324455093006
2874,2000-11,0.7135572945862151
2875,2000-11,0.6879994225801445
2876,2000-11,0.6416190741939172
2877,2000-11,0.580902989685167
2878,2000-11,0.4743036355109202
2879,2000-11,0.3565808062516559
2880,2000-11,0.24171676167064815
2881,2000-11,0.10964104269762709
2882,2000-11,-0.02831409011192679
2883,2000-11,-0.1529404098246726
2884,2000-11,-0.25917947305709405
2885,2000-11,-0.37336299346255764
2886,2000-11,-0.4519479158609851
2887,2000-11,-0.5207713647560296
2888,2000-11,-0.55378730699139
2889,2000-11,-0.5834614924179287
2890,2000-11,-0.6014695845211673
2891,2000-12,-0.597439932419202
2892,2000-12,-0.5778692605148216
2893,2000-12,-0.5434444338226871
2894,2000-12,-0.4893561184093155
2895,2000-12,-0.4333387118538781
2896,2000-12,-0.37688786499395543
2897,2000-12,-0.3023121010755377
2898,2000-12,-0.21807199302123886
2899,2000-12,-0.12926759610869606
2900,2000-12,-0.07114201934907963
2901,2000-12,-0.016904631040913217
2902,2000-12,0.026823851952165672
2903,2000-12,0.05840744807084197
2904,2000-12,0.07708159405287587
2905,2000-12,0.07704778601856914
2906,2000-12,0.07300524684802774
2907,2000-12,0.07370730116607399
2908,2000-12,0.05590829378400037
2909,2000-12,0.03660777420113756
2910,2000-12,0.011851248938685143
2911,2000-12,-0.01653994653238774
2912,2000-12,-0.056788355745085124
2913,2000-12,-0.11756743122870326
2914,2000-12,-0.18330380738387853
2915,2000-12,-0.25994911927869124
2916,2000-12,-0.3347857490979574
2917,2000-12,-0.4101982204251528
2918,2000-12,-0.4787567779462806
2919,2000-12,-0.5513853655945976
2920,2000-12,-0.606503585912207
2921,2000-12,-0.6441111414324309
2922,2001-01,-0.6803124859682131
2923,2001-01,-0.6997969218695731
2924,2001-01,-0.7076230683766901
2925,2001-01,-0.7128432910637909
2926,2001-01,-0.7017170250467655
2927,2001-01,-0.6898259073134174
2928,2001-01,-0.6583644007268976
2929,2001-01,-0.6387983097046855
2930,2001-01,-0.6250340592483244
2931,2001-01,-0.6094734720474015
2932,2001-01,-0.6097706688365511
2933,2001-01,-0.6068951744644278
2934,2001-01,-0.5988501035446753
2935,2001-01,-0.602505608534844
2936,2001-01,-0.5976318071015598
2937,2001-01,-0.5967765717161553
2938,2001-01,-0.5981144485808829
2939,2001-01,-0.5950838945640413
2940,2001-01,-0.5675811225926898
2941,2001-01,-0.5576425382843259
2942,2001-01,-0.5367583216175332
2943,2001-01,-0.5137423961623089
2944,2001-01,-0.4784143294553983
2945,2001-01,-0.41910112153215456
2946,2001-01,-0.32675069247480826
2947,2001-01,-0.23108456446893397
2948,2001-01,-0.10631442616985688
2949,2001-01,0.013368467703778864
2950,2001-01,0.14813999742340114
2951,2001-01,0.2864512707177638
2952,2001-01,0.4125658856165255
2953,2001-02,0.5297897559754294
2954,2001-02,0.6555131183760596
2955,2001-02,0.766139369133124
2956,2001-02,0.8753170577125484
2957,2001-02,0.9811428001693883
2958,2001-02,1.057757502132741
2959,2001-02,1.1194588677551418
2960,2001-02,1.1883874538188774
2961,2001-02,1.2410473481532207
2962,2001-02,1.2860534869799436
2963,2001-02,1.313576048887868
2964,2001-02,1.3260506836905852
2965,2001-02,1.3144603931498706
2966,2001-02,1.2959943618514806
2967,2001-02,1.26682396943261
2968,2001-02,1.2121400693808413
2969,2001-02,1.1511971259260292
2970,2001-02,1.0705039685212248
2971,2001-02,0.9777643062856594
2972,2001-02,0.8629288277756192
2973,2001-02,0.7411887769042899
2974,2001-02,0.626628637473303
2975,2001-02,0.5132815216780802
2976,2001-02,0.39637535172505656
2977,2001-02,0.2924028577772454
2978,2001-02,0.20410341659254153
2979,2001-02,0.12282699431765991
2980,2001-02,0.050348709866625985
2981,2001-03,-0.016969880993838133
2982,2001-03,-0.054390826477881515
2983,2001-03,-0.08251274673050989
2984,2001-03,-0.09445298001457905
2985,2001-03,-0.08193086766264396
2986,2001-03,-0.04447334026299925
2987,2001-03,0.008902121123887052
2988,2001-03,0.08661660230999892
2989,2001-03,0.17482071893810108
2990,2001-03,0.272979599791095
2991,2001-03,0.36216022577992035
2992,2001-03,0.44344126570297365
2993,2001-03,0.5132788558691789
2994,2001-03,0.5533996930526697
2995,2001-03,0.583727660282875
2996,2001-03,0.5933023376813639
2997,2001-03,0.5711704514124891
2998,2001-03,0.5489913230266548
2999,2001-03,0.5169035551029555
3000,2001-03,0.48286789818286796
3001,2001-03,0.44563048684033524
3002,2001-03,0.3916922925551754
3003,2001-03,0.35016942420604835
3004,2001-03,0.31984535681030324
3005,2001-03,0.30202975462307863
3006,2001-03,0.3156290282258898
3007,2001-03,0.34580851717443667
3008,2001-03,0.40316570079348346
3009,2001-03,0.46943632562546744
3010,2001-03,0.5472593333212459
3011,2001-03,0.6349787167042842
3012,2001-04,0.7310194833254811
3013,2001-04,0.8351778455017537
3014,2001-04,0.9322737854326664
3015,2001-04,1.0270361789923692
3016,2001-04,1.1260001361702483
3017,2001-04,1.2079911981475506
3018,2001-04,1.2625096885550018
3019,2001-04,1.2989433027478512
3020,2001-04,1.3055254291676082
3021,2001-04,1.29358307690987
3022,2001-04,1.269842201529022
3023,2001-04,1.2325700476505943
3024,2001-04,1.1772433459053806
3025,2001-04,1.1129442970429464
3026,2001-04,1.0686178606599945
3027,2001-04,1.0136678053140669
3028,2001-04,0.9644879596920591
3029,2001-04,0.9147989452462637
3030,2001-04,0.8542807966725172
3031,2001-04,0.8029821557468214
3032,2001-04,0.7718489866675016
3033,2001-04,0.7300851932791766
3034,2001-04,0.6910948683911264
3035,2001-04,0.6528748107306658
3036,2001-04,0.6078903208490516
3037,2001-04,0.5542659086192747
3038,2001-04,0.5052521707441459
3039,2001-04,0.4614170508758758
3040,2001-04,0.410465496006835
3041,2001-04,0.3617893445181556
3042,2001-05,0.3113840984723662
3043,2001-05,0.2765244400316023
3044,2001-05,0.24507555667673464
3045,2001-05,0.21363491915951155
3046,2001-05,0.1817033428064192
3047,2001-05,0.14824766705535017
3048,2001-05,0.11612614235945282
3049,2001-05,0.08495551018126375
3050,2001-05,0.0473056575496464
3051,2001-05,0.00870167617697695
3052,2001-05,-0.03861190936819776
3053,2001-05,-0.08179807012763156
3054,2001-05,-0.1324500037423949
3055,2001-05,-0.1815368357149107
3056,2001-05,-0.23426518488906473
3057,2001-05,-0.2861606075206854
3058,2001-05,-0.34006500676509954
3059,2001-05,-0.3841125856755447
3060,2001-05,-0.42263994706186614
3061,2001-05,-0.4632413156524106
3062,2001-05,-0.4837338593155757
3063,2001-05,-0.4883772186537863
3064,2001-05,-0.47579180070306193
3065,2001-05,-0.4549893873910196
3066,2001-05,-0.43023275874702416
3067,2001-05,-0.40980423461803467
3068,2001-05,-0.3931428278357599
3069,2001-05,-0.37885362336483086
3070,2001-05,-0.36898685946567417
3071,2001-05,-0.3659691322785443
3072,2001-05,-0.3704717966430126
3073,2001-06,-0.37797244432123545
3074,2001-06,-0.38126467141149045
3075,2001-06,-0.3929471900124588
3076,2001-06,-0.4056822757785159
3077,2001-06,-0.4232161177710429
3078,2001-06,-0.4351445829281759
3079,2001-06,-0.4499576768156299
3080,2001-06,-0.4595378166388765
3081,2001-06,-0.46886503302166693
3082,2001-06,-0.4738764012046691
3083,2001-06,-0.47249320788998733
3084,2001-06,-0.46079373468342505
3085,2001-06,-0.4331791053422934
3086,2001-06,-0.41227398359428347
3087,2001-06,-0.39394544372874357
3088,2001-06,-0.38005810320715006
3089,2001-06,-0.37571104053621346
3090,2001-06,-0.372416594941448
3091,2001-06,-0.3654748546964501
3092,2001-06,-0.35189499670554086
3093,2001-06,-0.33884151401677803
3094,2001-06,-0.3144180802521042
3095,2001-06,-0.2884892173210118
3096,2001-06,-0.25389775493273103
3097,2001-06,-0.2200408804346273
3098,2001-06,-0.19173431103288038
3099,2001-06,-0.1693983055048797
3100,2001-06,-0.15381586716910828
3101,2001-06,-0.14041169474398885
3102,2001-06,-0.1222157922594346
3103,2001-07,-0.1043900037727011
3104,2001-07,-0.0921695661819614
3105,2001-07,-0.08605071019577978
3106,2001-07,-0.08667025608701888
3107,2001-07,-0.09192442251370653
3108,2001-07,-0.0961050630040029
3109,2001-07,-0.10600446587240976
3110,2001-07,-0.11355138753770566
3111,2001-07,-0.11620430583797248
3112,2001-07,-0.11201082487760532
3113,2001-07,-0.09652316725096691
3114,2001-07,-0.0826103564395095
3115,2001-07,-0.056028007814293165
3116,2001-07,-0.01727571724103583
3117,2001-07,0.03666005995352096
3118,2001-07,0.12667519204673475
3119,2001-07,0.18878387277536632
3120,2001-07,0.25734759235700855
3121,2001-07,0.31375274525315044
3122,2001-07,0.36112026049197565
3123,2001-07,0.40080259296748527
3124,2001-07,0.4325243116849787
3125,2001-07,0.44872533307777535
3126,2001-07,0.4568369111403783
3127,2001-07,0.4512789502146834
3128,2001-07,0.4241698715346637
3129,2001-07,0.37822229120813566
3130,2001-07,0.3212768251822725
3131,2001-07,0.26190282623725447
3132,2001-07,0.19053370758369645
3133,2001-07,0.11164569572351858
3134,2001-08,0.024887279150607865
3135,2001-08,-0.06999661063085949
3136,2001-08,-0.1630953985986283
3137,2001-08,-0.24919390038927644
3138,2001-08,-0.3330626542844733
3139,2001-08,-0.41529304338294254
3140,2001-08,-0.4773225519957432
3141,2001-08,-0.5382389040025894
3142,2001-08,-0.5827247579805775
3143,2001-08,-0.6055822560862216
3144,2001-08,-0.6135280148662396
3145,2001-08,-0.6120122107940275
3146,2001-08,-0.6056946119725845
3147,2001-08,-0.5950958107832571
3148,2001-08,-0.5872418375753166
3149,2001-08,-0.5795706623562914
3150,2001-08,-0.5804055032783799
3151,2001-08,-0.5914558071554226
3152,2001-08,-0.60049260681081
3153,2001-08,-0.6188890592035702
3154,2001-08,-0.646525626878576
3155,2001-08,-0.6782467722499564
3156,2001-08,-0.7167897280849567
3157,2001-08,-0.7612140583595751
3158,2001-08,-0.8009326665989737
3159,2001-08,-0.8320936871578278
3160,2001-08,-0.865247539423443
3161,2001-08,-0.8892427564566494
3162,2001-08,-0.9045930810469659
3163,2001-08,-0.9178892485532977
3164,2001-08,-0.9137076630560559
3165,2001-09,-0.8970277864509052
3166,2001-09,-0.8747245260812249
3167,2001-09,-0.8439893105642394
3168,2001-09,-0.8045968231266996
3169,2001-09,-0.7521115078075739
3170,2001-09,-0.709344130179487
3171,2001-09,-0.6509604751082945
3172,2001-09,-0.5838353826438943
3173,2001-09,-0.5377753992010906
3174,2001-09,-0.4963318226245286
3175,2001-09,-0.46525939102872765
3176,2001-09,-0.45455641914955286
3177,2001-09,-0.4514798368404786
3178,2001-09,-0.45718783604207736
3179,2001-09,-0.4745794649725961
3180,2001-09,-0.5138099215351789
3181,2001-09,-0.5646857654001081
3182,2001-09,-0.6231905088511625
3183,2001-09,-0.6952474050827595
3184,2001-09,-0.7729269375129594
3185,2001-09,-0.8395697714828091
3186,2001-09,-0.9195630718559086
3187,2001-09,-0.9983235735674884
3188,2001-09,-1.0673990898109027
3189,2001-09,-1.1327547283465125
3190,2001-09,-1.1867326271277696
3191,2001-09,-1.2377004679801067
3192,2001-09,-1.2583428060422692
3193,2001-09,-1.2617015623746959
3194,2001-09,-1.2573059645977662
3195,2001-10,-1.2335487752190262
3196,2001-10,-1.2011127316553136
3197,2001-10,-1.1527658406760215
3198,2001-10,-1.1000336945612004
3199,2001-10,-1.0282046265221692
3200,2001-10,-0.9408665391895341
3201,2001-10,-0.8392689095591926
3202,2001-10,-0.7269006471356496
3203,2001-10,-0.6119406793160378
3204,2001-10,-0.4931276392540395
3205,2001-10,-0.37347279359193425
3206,2001-10,-0.2513945279271607
3207,2001-10,-0.13474132720817644
3208,2001-10,-0.03193996068826514
3209,2001-10,0.06772494628319954
3210,2001-10,0.1645633345874358
3211,2001-10,0.25669517537047076
3212,2001-10,0.34431876372343745
3213,2001-10,0.4219984402514185
3214,2001-10,0.4875544561423475
3215,2001-10,0.5541750016818466
3216,2001-10,0.6049571999506764
3217,2001-10,0.6361736508065309
3218,2001-10,0.6505807479814938
3219,2001-10,0.6536229027484224
3220,2001-10,0.6298335795403985
3221,2001-10,0.5774263694700287
3222,2001-10,0.5007576834525964
3223,2001-10,0.40785336366033315
3224,2001-10,0.3072575522446122
3225,2001-10,0.19121148311815425
3226,2001-11,0.07437882811030526
3227,2001-11,-0.04142843635264728
