1989-10	-0.859327
1989-11	-0.974338
1989-12	0.514135
1990-01	-0.074026
1990-02	-0.120606
1990-03	0.741640
1990-04	0.395367
1990-05	0.931244
1990-06	1.911014
1990-07	1.411682
1990-08	1.476322
1990-09	0.717105
1990-10	0.006565
1990-11	-0.946474
1990-12	-1.694545
1991-01	-1.276172
1991-02	-0.286518
1991-03	-1.545442
1991-04	-1.283135
1991-05	-1.917222
1991-06	-1.778185
1991-07	-0.938173
1991-08	-0.870175
1991-09	-0.789950
1991-10	-1.124874
1991-11	-0.579847
1991-12	-1.204337
1992-01	0.327907
1992-02	1.011506
1992-03	1.358113
1992-04	1.004803
1992-05	0.061742
1992-06	0.054227
1992-07	0.146743
1992-08	0.973970
1992-09	0.333205
1992-10	1.194243
1992-11	0.990576
1992-12	-0.096975
1993-01	-0.975920
1993-02	0.146279
1993-03	0.194233
1993-04	0.423767
1993-05	0.451123
1993-06	-0.165649
1993-07	-0.638096
1993-08	-0.226587
1993-09	-1.281743
1993-10	-0.557989
1993-11	-1.447615
1993-12	-0.549809
1994-01	-1.028511
1994-02	-1.108042
1994-03	-0.741322
1994-04	-0.939438
1994-05	-0.067277
1994-06	-0.454313
1994-07	0.094002
1994-08	-0.143104
1994-09	-0.589673
1994-10	-0.838711
1994-11	-2.857281
1994-12	-2.036434
1995-01	-0.827608
1995-02	-1.377613
1995-03	-1.572358
1995-04	-1.391419
1995-05	-2.111514
1995-06	-0.633058
1995-07	-1.716202
1995-08	-2.319532
1995-09	-1.801557
1995-10	-1.609340
1995-11	-1.608196
1995-12	-0.112287
1996-01	-0.168912
1996-02	-0.641027
1996-03	-1.479880
1996-04	-1.043337
1996-05	-1.452129
1996-06	-1.237312
1996-07	-1.024506
1996-08	-1.090072
1996-09	-0.963039
1996-10	-1.154978
1996-11	-1.373096
1996-12	-0.352432
1997-01	-0.119688
1997-02	0.187296
1997-03	-0.174595
1997-04	0.449075
1997-05	0.773055
1997-06	0.123759
1997-07	0.177946
1997-08	0.530687
1997-09	1.684191
1997-10	1.622971
1997-11	2.259650
1997-12	2.128760
1998-01	2.332988
1998-02	2.888343
1998-03	1.370335
1998-04	1.318149
1998-05	0.372099
1998-06	-0.628707
1998-07	-0.368461
1998-08	-0.322976
1998-09	0.305214
1998-10	0.092782
1998-11	0.423088
1998-12	-0.135372
1999-01	-0.564167
1999-02	0.213390
1999-03	-0.139368
1999-04	-1.009215
1999-05	-0.604322
1999-06	-0.557611
1999-07	-1.150417
1999-08	-1.213208
1999-09	-0.769086
1999-10	-0.865928
1999-11	-0.070493
1999-12	-1.096798
2000-01	-1.238836
2000-02	0.060462
2000-03	0.669947
2000-04	0.459015
2000-05	0.386343
2000-06	0.252892
2000-07	0.677296
2000-08	0.313804
2000-09	0.286148
2000-10	0.792114
2000-11	0.715558
2000-12	0.721779
2001-01	0.975509
2001-02	-0.063950
2001-03	-0.322395
2001-04	-0.504687
2001-05	0.201351
2001-06	-0.068213
2001-07	0.303813
2001-08	1.060806
2001-09	1.658422
2001-10	0.939933
2001-11	1.648741
2001-12	0.951513
2002-01	0.406705
2002-02	0.123232
2002-03	0.202747
2002-04	-0.568669
2002-05	-0.643854
2002-06	-0.233214
2002-07	-0.017577
2002-08	-0.630611
2002-09	-0.716732
2002-10	-0.789301
2002-11	1.263624
2002-12	1.694566
2003-01	2.401090
2003-02	0.980915
2003-03	1.502700
2003-04	1.793931
2003-05	1.866208
2003-06	2.157588
2003-07	1.786848
2003-08	1.649441
2003-09	1.826932
2003-10	2.072255
2003-11	0.066425
2003-12	1.075119
2004-01	0.906890
2004-02	1.115483
2004-03	0.409551
2004-04	0.729748
2004-05	-0.439730
2004-06	0.159149
2004-07	0.414175
2004-08	0.800948
2004-09	0.407192
2004-10	0.047393
2004-11	-0.893597
2004-12	-1.043911
2005-01	-1.003461
2005-02	-0.591925
2005-03	0.499491
2005-04	0.626879
2005-05	0.773733
2005-06	0.201223
2005-07	1.160472
2005-08	0.691071
2005-09	0.128297
2005-10	0.148514
2005-11	-0.352914
2005-12	0.627597
2006-01	-0.170606
2006-02	-0.333156
2006-03	0.029061
2006-04	0.649675
2006-05	1.237565
2006-06	1.273608
2006-07	0.320508
2006-08	-0.613637
2006-09	-0.678237
2006-10	-1.032729
2006-11	-0.658539
2006-12	0.744331
2007-01	-0.086433
2007-02	-0.140170
2007-03	-0.660089
2007-04	-0.326438
2007-05	-0.480261
2007-06	-0.754791
2007-07	0.266219
2007-08	0.462359
2007-09	-0.159975
2007-10	-0.294989
2007-11	-0.065609
2007-12	-0.660634
2008-01	-1.009892
2008-02	-0.422547
2008-03	-0.239820
2008-04	-1.228110
2008-05	-0.479439
2008-06	-0.445503
2008-07	0.013273
2008-08	0.517022
2008-09	0.579245
2008-10	0.558978
2008-11	0.263735
2008-12	-1.065269
2009-01	-0.822751
2009-02	-1.246425
2009-03	-1.333183
2009-04	-1.506059
2009-05	-1.072008
2009-06	-1.197386
2009-07	-1.006520
2009-08	0.079253
2009-09	1.605906
2009-10	0.938092
2009-11	0.878800
2009-12	0.319345
2010-01	1.569768
2010-02	2.083724
2010-03	1.743450
2010-04	1.768689
2010-05	1.747271
2010-06	2.058268
2010-07	1.182153
2010-08	1.184916
2010-09	1.230833
2010-10	1.183625
2010-11	0.791497
2010-12	1.053278
2011-01	-0.281954
2011-02	-0.998231
2011-03	0.161640
2011-04	0.123994
2011-05	-0.095899
2011-06	-0.481376
2011-07	-0.509536
2011-08	-0.581303
2011-09	-0.083505
2011-10	-0.342674
2011-11	-1.191078
2011-12	-1.638377
2012-01	-1.029180
2012-02	-0.460579
2012-03	-0.696951
2012-04	0.007043
2012-05	-0.580734
2012-06	-1.127648
2012-07	-1.088547
2012-08	-0.520830
2012-09	-0.355397
2012-10	-0.295989
2012-11	1.164593
2012-12	0.529832
2013-01	-0.281322
2013-02	-0.657816
2013-03	-0.745475
2013-04	-1.053395
2013-05	-1.101716
2013-06	-0.894636
2013-07	-1.058530
2013-08	-0.139666
2013-09	0.284795
2013-10	-0.321596
2013-11	-0.787503
2013-12	-1.267905
